event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date,matched_prediction_slug,prediction_c,prediction_model,interval_lower,interval_upper,interval_unit,fair_yes_probability,fair_no_probability,yes_buy_price,no_buy_price,yes_fee_per_share,no_fee_per_share,yes_net_edge,no_net_edge,strategy_version,model_sigma_c,visible_bucket_count,visible_bucket_rank,visible_top_bucket,visible_top_bucket_probability,is_visible_top_bucket,is_near_visible_top_bucket,decision_reason,risk_flags,paper_side,paper_price,paper_fair_probability,paper_net_edge,paper_decision_score,suggested_max_stake_usdc,market_has_ended,reason
443340,highest-temperature-in-kuala-lumpur-on-may-5-2026,Highest temperature in Kuala Lumpur on May 5?,7232.664508,2145140,0xf458fb6314525951d0414b49db763f303cf8dc5d35632e9c0f01ee63b594b5d6,highest-temperature-in-kuala-lumpur-on-may-5-2026-32c,Will the highest temperature in Kuala Lumpur be 32°C on May 5?,32°C,"[""Yes"", ""No""]","[0.195, 0.805]","[""112867457392545441111969124853067599810207882230255447011645951025545961949010"", ""2709293469242982664349753193082688885982943612645613236263672314709484587947""]",0.195,0.805,112867457392545441111969124853067599810207882230255447011645951025545961949010,2709293469242982664349753193082688885982943612645613236263672314709484587947,0.18,0.21,0.03,247.71146800000002,342.2871,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-kuala-lumpur-on-may-5-2026,32.00731650824123,sklearn_hist_gradient_boosting_bias_corrector,31.5,32.5,celsius,0.261114,0.738886,0.21,0.82,0.008295,0.00738,0.042819,-0.088494,betting_v2_conservative,1.5,5,1,32°C,0.261114,1,1,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,BUY_YES,0.21,0.261114,0.042819,0.042819,2.14,0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5
443340,highest-temperature-in-kuala-lumpur-on-may-5-2026,Highest temperature in Kuala Lumpur on May 5?,7232.664508,2145143,0x960418c36dfec5f2b2024f1119f3e0f5a1a547f35f09a528e081bb3da95e23cb,highest-temperature-in-kuala-lumpur-on-may-5-2026-35c,Will the highest temperature in Kuala Lumpur be 35°C on May 5?,35°C,"[""Yes"", ""No""]","[0.155, 0.845]","[""95278588507567222845527633960670801429229011787066577472135276744588780455853"", ""75540104026316967519792192268804487803714920402842281593364632451220668475257""]",0.155,0.845,95278588507567222845527633960670801429229011787066577472135276744588780455853,75540104026316967519792192268804487803714920402842281593364632451220668475257,0.14,0.17,0.03,420.260416,323.7449,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-kuala-lumpur-on-may-5-2026,32.00731650824123,sklearn_hist_gradient_boosting_bias_corrector,34.5,35.5,celsius,0.038334,0.961666,0.17,0.86,0.007055,0.00602,-0.138721,0.095646,betting_v2_conservative,1.5,5,5,32°C,0.261114,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 32°C,,BUY_NO,0.86,0.961666,0.095646,0.095646,4.78,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 32°C
443340,highest-temperature-in-kuala-lumpur-on-may-5-2026,Highest temperature in Kuala Lumpur on May 5?,7232.664508,2145139,0xa859ab234b564d961c01b242b40865866c65a73cf1c0914ef327e845f6931720,highest-temperature-in-kuala-lumpur-on-may-5-2026-31c,Will the highest temperature in Kuala Lumpur be 31°C on May 5?,31°C,"[""Yes"", ""No""]","[0.0735, 0.9265]","[""4304006625642883887335931639234652617314196307674605973010831981936536149012"", ""101288757744507033511557264231863815734721420944461181963276891477196298432223""]",0.0735,0.9265,4304006625642883887335931639234652617314196307674605973010831981936536149012,101288757744507033511557264231863815734721420944461181963276891477196298432223,0.068,0.079,0.011,544.0330889999999,442.69221,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-kuala-lumpur-on-may-5-2026,32.00731650824123,sklearn_hist_gradient_boosting_bias_corrector,30.5,31.5,celsius,0.210124,0.789876,0.079,0.932,0.003638,0.003169,0.127486,-0.145293,betting_v2_conservative,1.5,5,3,32°C,0.261114,0,1,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5,,BUY_YES,0.079,0.210124,0.127486,0.127486,5.0,0,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5
443331,highest-temperature-in-los-angeles-on-may-5-2026,Highest temperature in Los Angeles on May 5?,9804.284888,2145041,0x4fda47f70a163191a09fad7a613a78a291eba881e1951b7482eb4543302c6854,highest-temperature-in-los-angeles-on-may-5-2026-64-65f,Will the highest temperature in Los Angeles be between 64-65°F on May 5?,64-65°F,"[""Yes"", ""No""]","[0.43, 0.57]","[""1967415636001178193594328556074637355093727102161956062236663811331912652519"", ""36665235698361232051142454269309924400674418436153596910156366983896516515544""]",0.43,0.57,1967415636001178193594328556074637355093727102161956062236663811331912652519,36665235698361232051142454269309924400674418436153596910156366983896516515544,0.42,0.44,0.02,475.20422799999994,1216.4699,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-los-angeles-on-may-5-2026,17.761602404525195,sklearn_hist_gradient_boosting_bias_corrector,64.0,66.0,fahrenheit,0.269529,0.730471,0.44,0.58,0.01232,0.01218,-0.182791,0.138291,betting_v2_conservative,1.5,5,2,62-63°F,0.271594,0,1,BUY_YES edge below threshold; BUY_NO blocked: bucket is near model top bucket,,NO_TRADE,,,,,,0,BUY_YES edge below threshold; BUY_NO blocked: bucket is near model top bucket
443331,highest-temperature-in-los-angeles-on-may-5-2026,Highest temperature in Los Angeles on May 5?,9804.284888,2145042,0x4e36facf675bd3f7d40c35a9314354fc6c4c210e5bd9a8f0b24bb283fec51ac4,highest-temperature-in-los-angeles-on-may-5-2026-66-67f,Will the highest temperature in Los Angeles be between 66-67°F on May 5?,66-67°F,"[""Yes"", ""No""]","[0.395, 0.605]","[""1591753864224136289201733209091544511240201423935641163912117830110831086373"", ""9468317684807635183059608714073547843754781813085547919643081921090662548365""]",0.395,0.605,1591753864224136289201733209091544511240201423935641163912117830110831086373,9468317684807635183059608714073547843754781813085547919643081921090662548365,0.38,0.41,0.03,344.239212,1229.2269,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-los-angeles-on-may-5-2026,17.761602404525195,sklearn_hist_gradient_boosting_bias_corrector,66.0,68.0,fahrenheit,0.158354,0.841646,0.41,0.62,0.012095,0.01178,-0.263741,0.209866,betting_v2_conservative,1.5,5,4,62-63°F,0.271594,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 62-63°F,,BUY_NO,0.62,0.841646,0.209866,0.209866,5.0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 62-63°F
443331,highest-temperature-in-los-angeles-on-may-5-2026,Highest temperature in Los Angeles on May 5?,9804.284888,2145043,0x4a985f5e70f072188ed1c97e0ecd22fb789803ac7f5db56c93e33d508a4f12a4,highest-temperature-in-los-angeles-on-may-5-2026-68-69f,Will the highest temperature in Los Angeles be between 68-69°F on May 5?,68-69°F,"[""Yes"", ""No""]","[0.11, 0.89]","[""51205856613806643605498751095636407951289542127528085095328848334020708359768"", ""33337756502839226771882183189583416278839249809718574041594982430117757812841""]",0.11,0.89,51205856613806643605498751095636407951289542127528085095328848334020708359768,33337756502839226771882183189583416278839249809718574041594982430117757812841,0.1,0.12,0.02,310.07571500000006,1299.9406,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-los-angeles-on-may-5-2026,17.761602404525195,sklearn_hist_gradient_boosting_bias_corrector,68.0,70.0,fahrenheit,0.055041,0.944959,0.12,0.9,0.00528,0.0045,-0.070239,0.040459,betting_v2_conservative,1.5,5,5,62-63°F,0.271594,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 62-63°F,,BUY_NO,0.9,0.944959,0.040459,0.040459,2.02,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 62-63°F
443331,highest-temperature-in-los-angeles-on-may-5-2026,Highest temperature in Los Angeles on May 5?,9804.284888,2145040,0xd86fb70f081c23e3ed31127001960f6028dbaafa1ba4ebe23a528f42cef15f45,highest-temperature-in-los-angeles-on-may-5-2026-62-63f,Will the highest temperature in Los Angeles be between 62-63°F on May 5?,62-63°F,"[""Yes"", ""No""]","[0.075, 0.925]","[""54408922431460718532605357675324816667630330124414648441211291295583178186565"", ""54321797350414262209113770605949163045827822658728314002134171256613083521170""]",0.075,0.925,54408922431460718532605357675324816667630330124414648441211291295583178186565,54321797350414262209113770605949163045827822658728314002134171256613083521170,0.07,0.08,0.01,471.20216899999997,1233.7893,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-los-angeles-on-may-5-2026,17.761602404525195,sklearn_hist_gradient_boosting_bias_corrector,62.0,64.0,fahrenheit,0.271594,0.728406,0.08,0.93,0.00368,0.003255,0.187914,-0.204849,betting_v2_conservative,1.5,5,1,62-63°F,0.271594,1,1,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,BUY_YES,0.08,0.271594,0.187914,0.187914,5.0,0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5
443331,highest-temperature-in-los-angeles-on-may-5-2026,Highest temperature in Los Angeles on May 5?,9804.284888,2145039,0x30077077a1869ad265cbdf74f96b71df8afd81314486738bf05922d968e649ae,highest-temperature-in-los-angeles-on-may-5-2026-60-61f,Will the highest temperature in Los Angeles be between 60-61°F on May 5?,60-61°F,"[""Yes"", ""No""]","[0.025, 0.975]","[""77570299629396535898391603901199360280417381381589439181034160365894052613717"", ""27558030190185721120353793471268612260883863548772897738221925047502433436545""]",0.025,0.975,77570299629396535898391603901199360280417381381589439181034160365894052613717,27558030190185721120353793471268612260883863548772897738221925047502433436545,0.02,0.03,0.01,2432.241333,3138.70851,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-los-angeles-on-may-5-2026,17.761602404525195,sklearn_hist_gradient_boosting_bias_corrector,60.0,62.0,fahrenheit,0.162022,0.837978,0.03,0.98,0.001455,0.00098,0.130567,-0.143002,betting_v2_conservative,1.5,5,3,62-63°F,0.271594,0,0,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5,,BUY_YES,0.03,0.162022,0.130567,0.130567,5.0,0,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5
446694,lowest-temperature-in-nyc-on-may-6-2026,Lowest temperature in NYC on May 6?,4676.440651999999,2152564,0xf3cc85383d8cdd48aefd5d8192160ba8b307c14d8cdf71cb28c2f6cee1c1c1ff,lowest-temperature-in-nyc-on-may-6-2026-60-61f,Will the lowest temperature in New York City be between 60-61°F on May 6?,60-61°F,"[""Yes"", ""No""]","[0.245, 0.755]","[""96950001653253720058584803543695254200671417980378884274200985085233675855806"", ""48020291722946530734757764263670003870317558730781225131052624903797307321662""]",0.245,0.755,96950001653253720058584803543695254200671417980378884274200985085233675855806,48020291722946530734757764263670003870317558730781225131052624903797307321662,0.21,0.28,0.07,133.558358,807.3672,1,1,0,1,2026-05-06T12:00:00Z,lowest-temperature-in-nyc-on-may-6-2026,12.082440508168148,sklearn_hist_gradient_boosting_bias_corrector,60.0,62.0,fahrenheit,0.009174,0.990826,0.28,0.79,0.01008,0.008295,-0.280906,0.192531,betting_v2_conservative,1.5,5,4,54-55°F,0.260717,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 54-55°F,wide spread,BUY_NO,0.79,0.990826,0.192531,0.192531,5.0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 54-55°F
446694,lowest-temperature-in-nyc-on-may-6-2026,Lowest temperature in NYC on May 6?,4676.440651999999,2152565,0x89e83519327a5be6bf9144c091779449950c384834b48f04b0e5ef26167fc121,lowest-temperature-in-nyc-on-may-6-2026-62-63f,Will the lowest temperature in New York City be between 62-63°F on May 6?,62-63°F,"[""Yes"", ""No""]","[0.235, 0.765]","[""71827488964204748441846981215829929777039104638520023463701891784558125954111"", ""108570546328065012673201475244269946393966459739449538314636835892969691201386""]",0.235,0.765,71827488964204748441846981215829929777039104638520023463701891784558125954111,108570546328065012673201475244269946393966459739449538314636835892969691201386,0.17,0.3,0.13,183.590765,784.1303,1,1,0,1,2026-05-06T12:00:00Z,lowest-temperature-in-nyc-on-may-6-2026,12.082440508168148,sklearn_hist_gradient_boosting_bias_corrector,62.0,64.0,fahrenheit,0.001048,0.998952,0.3,0.83,0.0105,0.007055,-0.309452,0.161897,betting_v2_conservative,1.5,5,5,54-55°F,0.260717,0,0,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide
446694,lowest-temperature-in-nyc-on-may-6-2026,Lowest temperature in NYC on May 6?,4676.440651999999,2152563,0xc324aa81820ac8fac12c7ff2a13de2aa2be6013a16620b400f8828bbcdf052e0,lowest-temperature-in-nyc-on-may-6-2026-58-59f,Will the lowest temperature in New York City be between 58-59°F on May 6?,58-59°F,"[""Yes"", ""No""]","[0.19, 0.81]","[""112864272189382416006435886648346233601837163082902420655495798567992881316741"", ""55666564373514751056422625621462016915902197646580431676393191614900721521689""]",0.19,0.81,112864272189382416006435886648346233601837163082902420655495798567992881316741,55666564373514751056422625621462016915902197646580431676393191614900721521689,0.15,0.23,0.08,95.193354,827.7804,1,1,0,1,2026-05-06T12:00:00Z,lowest-temperature-in-nyc-on-may-6-2026,12.082440508168148,sklearn_hist_gradient_boosting_bias_corrector,58.0,60.0,fahrenheit,0.047371,0.952629,0.23,0.85,0.008855,0.006375,-0.191484,0.096254,betting_v2_conservative,1.5,5,3,54-55°F,0.260717,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 54-55°F,wide spread,BUY_NO,0.85,0.952629,0.096254,0.096254,4.81,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 54-55°F
446694,lowest-temperature-in-nyc-on-may-6-2026,Lowest temperature in NYC on May 6?,4676.440651999999,2152561,0x502dcb9dfcb46d7eb6db09e60238f824a0c1663c99ac3e260f48ebd6bf81b59d,lowest-temperature-in-nyc-on-may-6-2026-56-57f,Will the lowest temperature in New York City be between 56-57°F on May 6?,56-57°F,"[""Yes"", ""No""]","[0.095, 0.905]","[""36204107932729790202920085736644190998522354450538850636207699006878649832333"", ""112283269417258467702277824779525013746910326158788845940447151002510016387655""]",0.095,0.905,36204107932729790202920085736644190998522354450538850636207699006878649832333,112283269417258467702277824779525013746910326158788845940447151002510016387655,0.05,0.14,0.09,72.39852800000001,784.804,1,1,0,1,2026-05-06T12:00:00Z,lowest-temperature-in-nyc-on-may-6-2026,12.082440508168148,sklearn_hist_gradient_boosting_bias_corrector,56.0,58.0,fahrenheit,0.144494,0.855506,0.14,0.95,0.00602,0.002375,-0.001526,-0.096869,betting_v2_conservative,1.5,5,2,54-55°F,0.260717,0,0,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide
446694,lowest-temperature-in-nyc-on-may-6-2026,Lowest temperature in NYC on May 6?,4676.440651999999,2152559,0xc9ca3369403b0fea77fe7feaf7e7d558c4f0852542175159f11f58990cf790f6,lowest-temperature-in-nyc-on-may-6-2026-54-55f,Will the lowest temperature in New York City be between 54-55°F on May 6?,54-55°F,"[""Yes"", ""No""]","[0.085, 0.915]","[""44590553504519441990434050787487525350980554708100363672074084555663522231368"", ""26228123771559885597320330975142482711820175558760813495231884939779634582493""]",0.085,0.915,44590553504519441990434050787487525350980554708100363672074084555663522231368,26228123771559885597320330975142482711820175558760813495231884939779634582493,0.05,0.12,0.07,28.212856000000002,760.2727,1,1,0,1,2026-05-06T12:00:00Z,lowest-temperature-in-nyc-on-may-6-2026,12.082440508168148,sklearn_hist_gradient_boosting_bias_corrector,54.0,56.0,fahrenheit,0.260717,0.739283,0.12,0.95,0.00528,0.002375,0.135437,-0.213092,betting_v2_conservative,1.5,5,1,54-55°F,0.260717,1,1,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket; wide spread,BUY_YES,0.12,0.260717,0.135437,0.135437,5.0,0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5
439977,highest-temperature-in-mexico-city-on-may-4-2026,Highest temperature in Mexico City on May 4?,15433.767455000001,2137559,0xfe6e654434de737e0b4b7b70e202fcaa194f140aae5ff3da8c39cd95efb19640,highest-temperature-in-mexico-city-on-may-4-2026-26corhigher,Will the highest temperature in Mexico City be 26°C or higher on May 4?,26°C or higher,"[""Yes"", ""No""]","[0.9945, 0.0055]","[""110859254656211787858984895556672340753978079730260457673996436544856626286120"", ""41867035109939572214644856673386440157865629591116540023615382560951795905972""]",0.9945,0.0055,110859254656211787858984895556672340753978079730260457673996436544856626286120,41867035109939572214644856673386440157865629591116540023615382560951795905972,0.99,0.999,0.009,1942.146829,473.033,1,1,0,1,2026-05-04T12:00:00Z,,,,25.5,,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439977,highest-temperature-in-mexico-city-on-may-4-2026,Highest temperature in Mexico City on May 4?,15433.767455000001,2137557,0x80087a8b3dd56a3b2dd7643678b08241804ab2e15a00ebc9be80350761e3abe4,highest-temperature-in-mexico-city-on-may-4-2026-24c,Will the highest temperature in Mexico City be 24°C on May 4?,24°C,"[""Yes"", ""No""]","[0.0015, 0.9985]","[""67341057450593546162376006058546946589660601320030997127650700130039496360137"", ""77711344336373231355868162985504123158966308956969267301418311256623562066745""]",0.0015,0.9985,67341057450593546162376006058546946589660601320030997127650700130039496360137,77711344336373231355868162985504123158966308956969267301418311256623562066745,0.001,0.002,0.001,2850.0901379999996,1286.27361,1,1,0,1,2026-05-04T12:00:00Z,,,,23.5,24.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439977,highest-temperature-in-mexico-city-on-may-4-2026,Highest temperature in Mexico City on May 4?,15433.767455000001,2137558,0x29c0e375e11e4828b241c4fa493fbc464eaff796c5043e5cf7386f25171b59a4,highest-temperature-in-mexico-city-on-may-4-2026-25c,Will the highest temperature in Mexico City be 25°C on May 4?,25°C,"[""Yes"", ""No""]","[0.0015, 0.9985]","[""3617836521305204911264741027711217693474607345838236491443084346208039144835"", ""29138893622398093046630330892746293152011635794502288441633347860277948044185""]",0.0015,0.9985,3617836521305204911264741027711217693474607345838236491443084346208039144835,29138893622398093046630330892746293152011635794502288441633347860277948044185,0.001,0.002,0.001,2959.6449310000007,1015.26637,1,1,0,1,2026-05-04T12:00:00Z,,,,24.5,25.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
